asset_id,filename,category,final_score,stage3_delta,source_path,media_type,route_class,route,routing_score,current_quality,post_edit_potential,expected_gain,recoverability,aesthetic_potential,stock_potential,portfolio_potential,legal_readiness,uniqueness,confidence,genre,concepts,description,unrecoverable,partially_fixable,fixable,edit_recipe,marketplaces,legal_warnings,cluster_id,cluster_size,best_in_cluster,megapixels,duration,provenance,proposed_action,completed_action,status,error
3795fae395b55289,P1019444.JPG,GOOD_PERSONAL,66,-7,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019444.JPG,photo,review,editorial,75,77,86,9,67,83,31,86,55,100,92,portrait,,Lift face and exploit layered autumn framing,,heavy_noise: sigma 11.0,,"Adjust exposure: +0.5 EV | Correct white balance: neutralise the cast, damped | Straighten: rotate 5.8° clockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019444.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
7dc164697045b2f4,P1019445.JPG,GOOD_PERSONAL,56,-5,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019445.JPG,photo,review,editorial,62,75,82,7,67,39,42,45,55,100,92,portrait,,Brighten subject and crop excess branches cautiously,,heavy_noise: sigma 10.8,,"Adjust exposure: +0.5 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 0-288 of the working image) | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019445.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
be9611bd019b6b19,P1019446.JPG,GOOD_STOCK,62,-17,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019446.JPG,photo,stock_strong,commercial,77,86,90,4,67,44,88,45,100,100,92,architecture,,Open shadows and emphasize pagoda through branch structure,,heavy_noise: sigma 12.2,,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 0-288 of the working image) | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019446.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
38cd57263dae480e,P1019447.JPG,GOOD_STOCK,64,-15,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019447.JPG,photo,stock_strong,commercial,78,89,94,5,56,48,95,48,100,71,87,architecture,,Balance autumn colour and recover rendered highlights gently,,some_clipped_highlights: 3.4%; heavy_noise: sigma 14.5,,"Correct white balance: neutralise the cast, damped | Straighten: rotate 2.2° clockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019447.JPG,3,True,24.0,0.0,camera_original,keep_in_place,,ok,
2375313939157827,P1019448.JPG,GOOD_PERSONAL,63,-7,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019448.JPG,photo,review,editorial,72,86,91,5,67,64,38,70,55,100,92,architecture,,Crop tighter if retaining the foreground visitor,,heavy_noise: sigma 11.9,,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Straighten: rotate 4.2° clockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019448.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
29c7bfc70fb37ec1,P1019449.JPG,GOOD_PERSONAL,63,-4,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019449.JPG,photo,review,editorial,67,87,92,5,67,56,36,63,55,71,92,architecture,,Open foreground shadows and crop around visitor decisively,,heavy_noise: sigma 11.8,,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019447.JPG,3,False,24.0,0.0,camera_original,hold_for_review,,ok,
baf011bc2d399066,P1019450.JPG,GOOD_PERSONAL,60,-3,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019450.JPG,photo,review,editorial,62,87,92,5,67,43,33,51,55,71,92,architecture,,Choose a tighter crop separating visitor from tree,,heavy_noise: sigma 12.1,,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019447.JPG,3,False,24.0,0.0,camera_original,hold_for_review,,ok,
b06244858a29957e,P1019451.JPG,GOOD_PERSONAL,65,-10,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019451.JPG,photo,stock_standard,editorial,74,77,83,6,67,76,46,79,55,100,87,portrait,,Crop stone edge slightly and brighten the standing subject,,heavy_noise: sigma 10.4,color_cast: channel means 107/91/83,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019451.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
1ae9ec0fea5b83f0,P1019452.JPG,GOOD_PERSONAL,59,-16,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019452.JPG,photo,stock_standard,editorial,73,75,81,6,67,71,50,73,55,100,87,portrait,,Reduce empty foreground while preserving environmental context,,heavy_noise: sigma 10.7,color_cast: channel means 107/90/81,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019452.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
db5c644a7cbcef7e,P1019453.JPG,GOOD_PERSONAL,56,-2,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019453.JPG,photo,review,editorial,60,76,82,6,67,32,43,40,55,100,87,portrait,,"Crop closer around subject, foliage, and pagoda",,heavy_noise: sigma 10.7,color_cast: channel means 110/93/83,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019453.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
50a7e99ede8bccd0,P1019454.JPG,GOOD_PERSONAL,67,-2,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019454.JPG,photo,review,editorial,74,81,87,6,67,78,29,85,55,100,87,reportage,,Lift face and hands; retain phone-focused gesture,,heavy_noise: sigma 9.5,color_cast: channel means 108/92/85,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Straighten: rotate 2.2° clockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019454.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
acdf1061e9128d70,P1019455.JPG,GOOD_STOCK,61,-5,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019455.JPG,photo,stock_strong,commercial,67,70,79,9,78,35,68,37,100,100,92,architecture,,Crop left intrusion and open the pagoda shadows,,,mild_noise: sigma 7.3,"Adjust exposure: +0.6 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 0-288 of the working image) | Straighten: rotate 1.8° anticlockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019455.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
55b8eb3c8ccb9e64,P1019456.JPG,GOOD_STOCK,61,-8,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019456.JPG,photo,stock_strong,commercial,69,74,81,7,67,33,79,36,100,100,87,architecture,,Crop stone edge and enhance autumn foliage separation,,heavy_noise: sigma 10.4,color_cast: channel means 102/85/77,"Adjust exposure: +0.4 EV | Correct white balance: neutralise the cast, damped | Straighten: rotate 1.8° clockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019456.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
7b51d477f9238d99,P1019457.JPG,GOOD_STOCK,58,-4,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019457.JPG,photo,stock_strong,commercial,67,78,85,7,67,28,70,35,100,100,87,architecture,,Open pagoda shadows and refine foreground tree contrast.,,heavy_noise: sigma 11.6,color_cast: channel means 103/88/82,"Adjust exposure: +0.4 EV | Correct white balance: neutralise the cast, damped | Straighten: rotate 0.8° anticlockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019457.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
7854dd90d0c6bae5,P1019458.JPG,GOOD_PERSONAL,58,3,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019458.JPG,photo,review,editorial,67,77,83,6,67,62,26,71,55,100,87,portrait,,Crop aggressively; obstruction still limits portrait usability.,,heavy_noise: sigma 10.1,color_cast: channel means 105/88/80,"Adjust exposure: +0.3 EV | Correct white balance: neutralise the cast, damped | Straighten: rotate 2.8° clockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019458.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
c70285c612e9569c,P1019459.JPG,GOOD_PERSONAL,58,5,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019459.JPG,photo,review,editorial,60,75,81,6,67,40,31,49,55,100,87,portrait,,Crop left space and reduce central trunk dominance.,,heavy_noise: sigma 9.9,color_cast: channel means 104/86/78,"Adjust exposure: +0.4 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019459.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
e9470d69b43ea50b,P1019460.JPG,GOOD_PERSONAL,59,-2,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019460.JPG,photo,review,editorial,68,80,86,6,67,55,35,64,55,100,87,portrait,,Lift face and crop excess stone wall.,,heavy_noise: sigma 8.2,color_cast: channel means 98/86/82,"Adjust exposure: +0.4 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019460.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
1e6457f362ea5f3e,P1019461.JPG,GOOD_PERSONAL,61,-1,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019461.JPG,photo,review,editorial,67,72,80,8,67,60,37,67,55,100,87,portrait,,"Lift face, crop bottom, preserve pagoda context.",,heavy_noise: sigma 10.7,color_cast: channel means 97/80/73,"Adjust exposure: +0.5 EV | Correct white balance: neutralise the cast, damped | Straighten: rotate 3.2° anticlockwise | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019461.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
9bcb3b520d63e242,P1019462.JPG,GOOD_PERSONAL,61,1,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019462.JPG,photo,review,editorial,63,69,77,8,67,49,40,55,55,100,87,portrait,,Brighten subject selectively and trim right trunk.,,heavy_noise: sigma 10.5,color_cast: channel means 94/77/70,"Adjust exposure: +0.5 EV | Correct white balance: neutralise the cast, damped | Apply luminance denoise: restrained | Do not apply aggressive sharpening: halos cost more than they buy",Alamy; 123RF; Adobe Stock; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,Model release required before commercial licensing,P1019462.JPG,1,True,24.0,0.0,camera_original,hold_for_review,,ok,
a26442246a8f41f6,P1019464.JPG,GOOD_STOCK,58,-3,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019464.JPG,photo,stock_standard,commercial,61,46,63,17,67,38,65,38,100,100,87,landscape,,Recover sky cautiously and crop partial foreground visitors.,,some_clipped_highlights: 11.4%,,"Adjust exposure: -0.4 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 53-341 of the working image) | Straighten: rotate 0.8° anticlockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019464.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
a4d26c6e442c76a0,P1019465.JPG,GOOD_STOCK,53,-2,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019465.JPG,photo,stock_standard,commercial,55,31,51,20,67,31,66,28,100,100,87,landscape,,Recover sky and add local contrast to city.,,some_clipped_highlights: 15.8%,,"Adjust exposure: -0.6 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 53-341 of the working image) | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019465.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
a0afef1315b8014c,P1019466.JPG,GOOD_STOCK,78,-1,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019466.JPG,photo,stock_strong,commercial,88,80,83,3,78,88,87,88,100,100,92,landscape,,Lift pagoda shadows while preserving dramatic sunbeams.,,,,"Adjust exposure: +0.2 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 0.8° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019466.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
912f68d392ab9362,P1019467.JPG,GOOD_STOCK,82,3,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019467.JPG,photo,flagship,commercial,87,82,84,2,78,96,93,94,100,53,92,architecture,,Lift pagoda gently and emphasize mountain sunbeams,,,,"Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 2.8° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019467.JPG,5,True,24.0,0.0,camera_original,keep_in_place,,ok,
8a898f10d2b5084c,P1019468.JPG,GOOD_STOCK,79,0,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019468.JPG,photo,stock_strong,commercial,84,80,82,2,78,89,92,87,100,53,92,architecture,,Open architectural shadows without flattening dramatic light,,,,"Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 1.2° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019467.JPG,5,False,24.0,0.0,camera_original,keep_in_place,,ok,
c3a15ae67ee78c47,P1019469.JPG,GOOD_STOCK,77,-2,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019469.JPG,photo,stock_strong,commercial,81,80,82,2,78,81,91,80,100,53,92,architecture,,Raise pagoda detail and retain luminous city,,,,"Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019467.JPG,5,False,24.0,0.0,camera_original,keep_in_place,,ok,
584e7c54668932d4,P1019470.JPG,GOOD_STOCK,79,0,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019470.JPG,photo,stock_strong,commercial,80,81,83,2,78,76,89,76,100,53,92,architecture,,Lift foreground shadows and strengthen local contrast,,,,"Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 4.8° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019467.JPG,5,False,24.0,0.0,camera_original,keep_in_place,,ok,
63ea5ce578128a73,P1019471.JPG,GOOD_STOCK,80,1,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019471.JPG,photo,duplicate_candidate,commercial,77,75,80,5,78,88,85,89,100,3,87,architecture,,Recover deep shadows while protecting stormy atmosphere,,weaker_duplicate: a sharper frame exists in cluster P1019467.JPG (quality 7 points higher),color_cast: channel means 95/103/114,"Adjust exposure: +0.2 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 1.8° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019467.JPG,5,False,24.0,0.0,camera_original,compare_by_hand,,ok,
c43992d5764d1853,P1019472.JPG,GOOD_STOCK,63,5,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019472.JPG,photo,stock_standard,commercial,66,49,68,19,67,57,45,62,100,100,87,architecture,,Recover highlights; crop decisively around severed spire,,some_clipped_highlights: 12.6%,,"Adjust exposure: -0.3 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 43-331 of the working image) | Straighten: rotate 2.2° anticlockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019472.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
b28465892bcf152d,P1019473.JPG,GOOD_STOCK,64,-4,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019473.JPG,photo,stock_strong,commercial,68,44,65,21,67,62,74,62,100,71,87,architecture,,Pull highlights and crop tighter to disguise severed spire,,some_clipped_highlights: 13.2%,,"Adjust exposure: -0.4 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 50-338 of the working image) | Straighten: rotate 5.2° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019473.JPG,3,True,24.0,0.0,camera_original,keep_in_place,,ok,
56748b40c621f53d,P1019474.JPG,GOOD_STOCK,67,-8,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019474.JPG,photo,stock_strong,commercial,71,43,65,22,67,68,78,64,100,71,87,architecture,,Recover sky and use tighter architectural crop,,some_clipped_highlights: 14.2%,,"Adjust exposure: -0.4 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 50-338 of the working image) | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019473.JPG,3,False,24.0,0.0,camera_original,keep_in_place,,ok,
a04ac1f6cc9b04bd,P1019475.JPG,GOOD_STOCK,65,-4,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019475.JPG,photo,stock_strong,commercial,68,43,64,21,67,62,75,61,100,71,87,architecture,,Control highlights and crop intentionally below finial,,some_clipped_highlights: 14.0%,,"Adjust exposure: -0.4 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 16:9 crop -- keep 84% of the frame (x 0-512, y 50-338 of the working image) | Straighten: rotate 0.8° anticlockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019473.JPG,3,False,24.0,0.0,camera_original,keep_in_place,,ok,
0deb5c72a7078a3b,P1019476.JPG,GOOD_STOCK,59,-11,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019476.JPG,photo,stock_strong,commercial,71,52,67,15,67,59,75,58,100,100,87,architecture,,Recover clouds and crop slightly from left,,some_clipped_highlights: 8.6%,,Adjust exposure: -0.4 EV | Straighten: rotate 1.2° clockwise | Do not apply aggressive sharpening: halos cost more than they buy,123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019476.JPG,1,True,24.0,0.0,camera_original,keep_in_place,,ok,
0a624f4d4d4bb680,P1019477.JPG,GOOD_STOCK,57,-11,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019477.JPG,photo,stock_strong,commercial,66,52,66,14,67,53,77,53,100,71,87,architecture,,Darken sky and lift architectural shadow detail,,some_clipped_highlights: 8.3%,,Adjust exposure: -0.4 EV | Straighten: rotate 4.8° clockwise | Do not apply aggressive sharpening: halos cost more than they buy,123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019477.JPG,3,True,24.0,0.0,camera_original,keep_in_place,,ok,
f122064b13cb0326,P1019478.JPG,GOOD_STOCK,53,-6,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019478.JPG,photo,duplicate_candidate,commercial,50,35,56,21,67,40,66,40,100,3,87,architecture,,Recover sky and strengthen separation around spire,,some_clipped_highlights: 14.4%; weaker_duplicate: a sharper frame exists in cluster P1019477.JPG (quality 16 points higher),,"Adjust exposure: -0.5 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 1:1 crop -- keep 67% of the frame (x 167-508, y 0-341 of the working image) | Straighten: rotate 2.2° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019477.JPG,3,False,24.0,0.0,camera_original,compare_by_hand,,ok,
4c0a519789bdbf67,P1019479.JPG,GOOD_STOCK,52,-6,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019479.JPG,photo,duplicate_candidate,commercial,51,36,56,20,67,44,62,44,100,3,87,architecture,,Reduce highlights and add restrained midtone contrast,,some_clipped_highlights: 14.3%; weaker_duplicate: a sharper frame exists in cluster P1019477.JPG (quality 15 points higher),,"Adjust exposure: -0.5 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Crop: 1:1 crop -- keep 67% of the frame (x 167-508, y 0-341 of the working image) | Straighten: rotate 2.2° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019477.JPG,3,False,24.0,0.0,camera_original,compare_by_hand,,ok,
1309b90adb9d9940,P1019480.JPG,GOOD_STOCK,53,0,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019480.JPG,photo,duplicate_candidate,commercial,45,30,58,28,67,31,51,33,100,4,87,architecture,,Recover pale sky and crop bottom distractions,,some_clipped_highlights: 21.1%; weaker_duplicate: a sharper frame exists in cluster P1019484.JPG (quality 5 points higher),,"Adjust exposure: -0.4 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 1.8° anticlockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019484.JPG,5,False,24.0,0.0,camera_original,compare_by_hand,,ok,
026a732fbd80a415,P1019481.JPG,GOOD_STOCK,54,-2,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019481.JPG,photo,stock_standard,commercial,52,32,59,27,67,31,60,32,100,54,87,architecture,,Restore sky detail and enhance roof texture,,some_clipped_highlights: 20.0%,,"Adjust exposure: -0.4 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 2.8° anticlockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019484.JPG,5,False,24.0,0.0,camera_original,keep_in_place,,ok,
03fa0046003221ca,P1019482.JPG,GOOD_STOCK,51,-1,/Users/vitaliikarasov/Desktop/photo-ai-toolkit/photos/P1019482.JPG,photo,duplicate_candidate,commercial,45,28,58,30,67,24,58,27,100,4,87,architecture,,Pull highlights hard and crop damaged lower edge,,some_clipped_highlights: 23.4%; weaker_duplicate: a sharper frame exists in cluster P1019484.JPG (quality 7 points higher),,"Adjust exposure: -0.4 EV | Correct white balance: neutralise the cast, damped | Recover highlights and lift shadows: moderate | Add contrast: restrained S-curve | Straighten: rotate 2.8° clockwise | Do not apply aggressive sharpening: halos cost more than they buy",123RF; Adobe Stock; Alamy; Depositphotos; Dreamstime; Pond5; Shutterstock; Getty Images / iStock,,P1019484.JPG,5,False,24.0,0.0,camera_original,compare_by_hand,,ok,
